lat,lng
32.1520,35.2570
32.0490,35.1660
31.9570,35.1650
32.1220,35.1720
31.4170,34.3330
31.6150,35.0420
32.3690,35.0720
32.1310,35.2010
32.3480,35.2740
30.3030,68.8460
30.1750,66.7620
31.3640,69.2070
28.4780,65.6440
13.3330,-14.1670
13.5830,-14.9170
13.4000,-15.6600
13.5000,-16.0000
27.5870,79.1860
20.3720,72.9050
28.2540,77.8550
28.8690,77.1210
17.3840,78.4560
41.5000,72.5000
41.4330,75.9670
39.8330,71.0000
42.8670,74.6000
40.0000,73.0000
42.0000,78.0000
42.3330,72.0000
42.4170,74.5000
42.4910,78.3940
40.9330,73.0000
41.4330,75.9670
39.8330,71.0000
40.5280,72.7990
42.8700,74.5900
42.3330,72.0000
20.5000,100.5000
15.7990,107.0450
16.4430,106.0300
18.0000,105.0000
17.3030,105.9410
19.9510,100.6180
16.3850,106.5040
20.1870,100.9260
23.0000,-102.0000
8.4840,-13.2300
15.5170,-61.4500
15.2170,-61.3670
15.4670,-61.2830
15.3000,-61.3670
15.5670,-61.3670
15.5830,-61.4500
8.3330,-13.1170
9.1330,-12.0000
8.2500,-11.0000
7.8000,-12.0000
15.3830,-12.1330
16.5830,-9.8330
-14.0060,32.9030
-14.0410,32.0430
-14.3460,30.5970
-14.0970,32.4870
-13.3420,31.9290
-12.5010,32.7210
-14.2300,31.7100
-13.6670,32.0000
-14.2430,31.3250
-13.6030,32.4970
-21.1330,-175.2000
42.0000,21.0000
41.4330,22.0860
41.7460,22.1960
41.1170,20.8020
41.1780,20.6780
41.3600,21.5600
42.0000,21.4170
41.6670,21.7500
40.9170,21.0000
42.1320,21.7140
41.1420,22.5010
41.4380,22.6430
41.7500,22.7500
2.1030,73.5730
4.8910,72.9730
5.9650,73.3890
2.1940,73.1180
5.7630,72.9850
2.9490,73.0120
2.7750,73.3520
3.1060,72.9790
5.2810,73.5840
37.8330,69.0000
38.8650,70.1810
42.0500,22.5830
41.9880,21.4590
41.5980,21.5900
41.9000,22.2670
41.0190,21.6680
41.9330,22.7670
41.9500,21.5170
41.8500,20.8500
42.0500,21.5170
41.3340,20.8220
41.9830,21.2670
41.1580,21.4360
41.0330,21.0170
41.3340,22.5320
41.4670,22.7830
41.6500,22.5000
41.4500,21.1170
41.7000,22.2000
41.3330,21.3670
41.2330,22.7000
41.8330,21.4330
41.9500,20.8820
42.0000,21.3830
42.0440,20.9030
41.5100,21.9200
41.6560,21.2330
41.6000,20.9000
41.5170,22.1500
41.5000,21.0500
41.5170,20.9500
41.4830,21.4330
41.6000,21.0500
42.0000,21.6330
42.0500,21.5830
41.4170,22.9000
41.4670,20.5830
41.7100,22.8480
41.8000,22.2830
41.2850,22.0010
41.8830,21.0330
41.3670,21.2670
42.0500,21.4170
41.9170,21.7170
41.6000,21.9170
41.8330,21.5830
42.1670,21.4170
41.0170,21.3170
41.7930,20.8320
41.7500,21.9330
41.9830,22.4000
41.8330,22.4500
41.6580,20.6840
41.8900,21.3200
41.2000,22.6000
41.4110,22.6460
41.4670,20.9170
41.9000,21.9830
41.9330,21.1330
42.2500,22.3330
41.9670,22.1500
41.3830,22.2500
41.5330,22.6670
41.8590,22.5840
41.7760,21.7630
42.1670,21.6000
41.2810,21.1440
41.1310,20.8700
41.2000,22.4000
41.5330,20.5840
42.1130,21.1450
42.0820,21.4690
42.2330,21.9330
42.0830,22.1670
42.0610,21.3190
41.7830,22.9170
41.2810,20.6340
41.5330,22.4000
42.1000,21.0500
41.2880,21.6760
42.0890,21.7730
41.2330,20.5830
39.0000,115.6670
27.6670,115.6670
39.3330,117.3330
39.6300,118.1800
38.0400,114.4700
37.6670,112.2500
40.9700,117.9300
39.9170,116.3970
36.3330,118.2500
38.5360,68.7790
0.3920,9.4540
3.2000,73.0000
8.6670,1.0830
8.0000,39.0000
30.6670,104.0670
39.9080,116.3970
31.3040,120.5950
45.7500,126.6500
-22.0000,-49.0000
-4.0000,-53.0000
-5.0000,-45.0000
-22.2500,-42.5000
-7.2500,-36.5000
-10.5000,-37.3330
-8.3330,-37.7500
-30.0000,-53.5000
-24.5000,-51.3330
-5.0000,-39.5000
-27.0000,-50.0000
-5.7500,-36.5000
-12.0000,-42.0000
-9.5830,-36.4170
-20.0000,-40.7500
33.2500,35.5000
34.3330,35.9170
34.2080,36.3000
33.4170,35.3330
33.9170,35.6670
34.5330,36.1670
33.6670,35.8330
33.8830,35.5000
-29.5830,27.8330
-29.1670,27.9170
-29.5670,28.6000
-30.3670,28.0000
-29.0370,28.2530
13.4530,-16.5780
13.2800,-16.7410
13.3830,-14.4000
13.3100,-14.2140
13.3670,-14.3500
13.5670,-15.6000
13.4040,-16.6560
13.4180,-16.6670
13.4040,-16.6740
13.2490,-15.8360
13.1830,-16.5830
13.0950,-16.7620
13.2710,-16.6490
13.4590,-16.7050
13.2150,-16.1050
-4.0000,18.0000
-3.0000,26.0000
-9.0000,26.0000
-6.1830,23.5170
-3.1670,28.2500
-5.3330,21.5830
-0.6670,28.7500
-5.3330,14.3330
0.2000,18.9330
-4.3280,15.3140
2.5000,27.0000
18.5000,104.3330
16.5000,105.7500
20.9170,101.3330
14.7500,106.0000
20.1670,101.5000
15.7500,106.2500
20.5000,100.5000
14.6670,107.0000
15.5000,107.0000
18.7500,102.4170
18.5000,101.5000
13.5830,-14.9170
13.5000,-16.0000
13.2500,-16.3330
13.3330,-14.1670
13.4000,-15.6600
47.9170,106.9170
47.9170,106.9170
47.9080,106.8830
50.0000,100.0000
7.1130,171.2360
9.1820,167.3090
9.3970,167.4770
7.0900,171.3800
8.7790,167.7380
31.4170,34.3330
31.6670,35.2500
-26.0830,31.3330
-26.3170,31.1330
-26.4500,31.9500
-26.8830,31.6000
-26.5000,31.8700
-27.0500,31.4000
-26.4990,31.3800
-26.5830,31.2500
-29.0370,28.2530
-28.8000,28.5670
-29.1670,27.9170
-29.8040,27.5030
-3.9400,15.4140
-4.1980,12.6670
-2.9660,12.7280
-4.2660,15.2830
1.2920,15.9310
-2.2850,12.8080
-2.1080,12.8710
-0.6650,15.9740
-3.9960,12.5840
-4.4720,15.8840
9.6070,-13.5970
18.5000,-74.0830
18.3000,-73.7330
19.4890,-71.8570
19.3330,-72.5000
19.0000,-72.0000
18.3000,-72.4000
18.6640,-72.2910
19.6000,-72.3000
18.4480,-73.4280
19.8330,-73.0000
-22.0000,24.0000
-13.5000,34.0000
-26.5000,31.5000
-2.5000,23.5000
-29.0000,24.0000
-14.3330,28.5000
-19.0000,29.7500
-22.0000,17.0000
-29.5000,28.2500
-18.2500,35.0000
-12.5000,18.5000
-6.0000,35.0000
47.2500,28.5830
14.1050,-15.5460
12.5510,-12.1760
13.0000,-14.4170
12.7070,-15.5580
14.7670,-16.1000
13.9170,-13.2500
12.8000,-16.3670
16.3330,-15.0000
14.1060,-15.5510
14.2830,-16.5000
15.6560,-13.2550
15.6190,-16.2240
12.5830,-16.2720
12.5580,-12.1740
14.7670,-16.1000
13.0000,-14.4170
14.6940,-17.4440
14.1830,-16.2530
14.8340,-17.1060
12.7080,-15.5570
13.7710,-13.6670
18.7500,102.4170
-18.6670,-67.5000
-20.6670,-67.0000
-11.3330,-67.6670
-15.5000,-68.0000
-17.5000,-61.5000
-20.0000,-64.3330
-14.0000,-65.5000
-17.5000,-65.6670
-21.5000,-64.0000
33.3400,69.9200
34.4260,70.4520
36.7090,67.1110
34.3480,62.2000
31.6130,65.7100
11.6100,-12.0870
8.2080,-9.0690
10.0870,-13.2130
11.2000,-13.7070
10.6940,-12.2940
10.4000,-9.2500
10.3380,-10.6960
9.6070,-13.5970
47.9170,106.9170
46.0000,105.0000
47.5220,28.8380
47.3300,27.6250
46.8870,28.4120
47.0960,28.8680
47.6950,27.3430
46.6820,29.0480
47.8270,27.3630
46.8120,28.1970
46.5080,29.7390
45.6850,28.4060
46.0620,28.8310
47.1540,29.3000
47.2500,28.5830
17.9670,-76.8000
-13.8830,-171.9670
-13.9500,-171.6330
-13.5000,-172.2500
-13.7660,-172.3270
-13.5000,-172.5000
-13.9500,-171.5330
-13.9170,-171.8000
-13.8500,-172.2500
-13.6670,-172.2500
-13.5330,-172.7330
-13.7590,-172.2990
27.7420,84.4220
26.5690,87.2800
27.5830,87.3330
27.2850,87.7270
27.2870,87.2170
27.5370,87.3010
27.4280,85.0320
27.9780,83.5850
26.9330,85.7650
27.1500,87.3170
27.4540,86.1400
27.6250,87.4030
27.3820,87.2080
28.5190,81.2210
26.5020,86.8450
26.6310,87.9950
27.8560,87.4180
27.6880,87.3750
27.7750,87.4460
26.9390,85.9590
27.6020,87.3550
27.7230,87.3470
8.6670,47.5000
38.0000,67.5000
41.2330,69.8000
39.8000,66.4330
38.5830,66.0000
40.7500,72.3330
44.2160,58.8300
41.6670,63.8330
40.3330,67.6670
41.5000,60.5000
40.9970,71.2480
40.5000,71.2500
40.4330,68.6670
42.0000,64.0000
40.0000,64.0000
5.5000,23.3330
5.9710,15.2630
6.3330,25.6670
5.8670,19.2000
7.0000,18.0000
7.0830,19.3330
4.5000,16.0000
6.2500,20.7500
5.0000,21.3670
4.1670,17.6670
9.8330,22.5000
3.5000,16.1670
6.7500,16.0830
7.4170,23.0000
8.4170,20.6670
5.0830,18.0000
12.3660,-1.5340
5.3630,-3.9990
-4.3500,152.3500
-8.6200,151.3520
-10.3800,150.5240
-8.4830,151.0670
-10.3170,150.3700
-8.4210,151.0750
-4.4000,152.2830
-4.2330,152.1670
-10.2500,150.0830
-9.4780,147.1480
-4.6130,151.8880
-4.1830,152.1670
12.2550,-2.3690
12.4720,-3.4730
11.1770,-4.2980
11.7890,-0.3570
11.6710,-1.0740
13.0980,-1.0860
10.3800,-4.5000
12.3660,-1.5340
12.5880,-1.3010
10.5000,-3.2000
14.0340,-0.0460
12.3790,-1.5330
11.2800,-4.3200
12.0630,0.3630
8.5000,-11.5000
7.0900,171.3800
-18.0000,178.0000
-16.0000,167.0000
6.8910,158.2300
1.4190,172.9840
13.4790,144.8180
1.4210,172.9840
-0.5170,166.9330
-21.5000,165.5000
5.3250,162.9820
4.7840,18.1060
4.2610,15.7920
6.4930,17.4550
8.4110,20.6470
5.7680,20.6760
4.8000,16.0500
4.3610,18.5550
5.9340,15.5960
6.3190,16.3800
12.6500,-8.0000
18.0000,-2.0000
12.6500,-8.0000
34.6620,71.2920
32.2990,69.5730
34.3210,71.3980
12.1500,-84.2170
13.7330,-84.7770
11.4030,-84.9000
13.4070,-83.5650
13.9150,-84.4030
14.0350,-83.3890
12.0140,-83.7640
13.0000,-85.0000
13.2330,-85.3830
12.5020,-83.6930
14.7420,-83.9720
11.1240,-84.7780
12.1330,-86.2500
12.4380,-86.8780
12.9320,-83.5770
13.1700,-84.9620
13.4440,103.6590
11.5900,104.8200
13.6910,103.6390
13.8660,103.5480
13.0910,104.3980
13.5770,103.7140
13.5050,103.6100
13.7390,103.5790
13.8340,103.5140
11.5630,104.7890
13.4090,103.7620
13.3790,104.0070
11.5300,104.8410
11.5760,104.9200
13.5740,103.4880
11.5440,104.9220
13.1030,104.1230
11.6370,104.9200
13.4830,103.6160
13.2240,103.8200
13.4890,103.7640
13.2500,104.4170
11.5630,104.9140
13.5780,103.8810
13.3330,104.0000
13.3460,104.0180
11.5200,104.9550
13.3170,104.0110
13.2130,103.9740
13.3620,103.8610
13.6200,103.6210
13.2100,103.9770
13.6920,104.2740
13.5150,103.8160
13.7050,103.5840
13.4120,103.7290
11.5330,104.9360
11.6190,104.9100
13.1220,104.3410
13.5790,103.8560
13.5330,103.5520
13.7430,104.1410
11.5670,104.9000
13.6270,104.2500
11.5250,104.8390
11.6120,104.8690
13.4680,104.2300
35.9450,68.7150
34.5280,69.1720
34.3480,62.2000
31.6130,65.7100
36.7090,67.1110
37.2160,70.6130
41.5000,75.0000
48.0000,68.0000
41.6670,63.8330
39.0000,71.0000
26.1350,68.7700
8.0000,28.8500
4.9000,33.8000
4.7500,31.0000
7.4000,32.4000
40.1810,44.5140
40.2500,45.0000
-9.3780,124.3350
-8.9510,125.3740
-8.9980,125.5160
-8.8300,125.3880
-8.5150,126.9700
-9.0000,125.4830
-8.4390,126.8540
-9.4460,124.2940
-9.3910,124.3090
-9.0080,125.5070
-8.4500,126.8220
-8.5100,126.8340
-8.9310,125.5610
-8.3970,126.9110
-9.1420,125.5410
-9.3490,124.3800
-9.3140,124.2930
-9.2120,125.4620
-9.0040,125.5010
-8.3650,126.9040
-8.4860,126.8190
-8.9240,125.2560
-8.6670,125.2330
-8.4660,126.8830
-8.8410,125.2970
-8.7730,125.3170
-8.5410,126.8290
-8.9000,125.5930
-8.9690,125.2180
-9.3110,124.3920
-9.1110,125.5860
-8.9350,125.5710
-9.0320,125.3250
-8.5710,125.4640
-8.6500,125.3170
40.2600,44.1810
40.1540,44.0380
39.8310,44.7060
40.4170,44.7500
41.0000,44.5000
40.9170,45.1670
39.7500,45.4170
39.3330,46.2500
40.7500,43.8330
40.2500,45.4170
11.6710,-1.0740
12.0630,0.3630
12.4720,-3.4730
10.5000,-3.2000
-6.4000,31.3330
-6.2500,39.4170
-10.8000,39.1330
-6.1670,39.2500
-4.7500,30.5000
-7.2500,38.8330
-5.9170,35.9170
-3.2000,31.9000
-3.0000,36.0000
-3.7500,37.6330
-8.2000,33.3330
-5.2000,38.2830
-5.3330,39.7500
-6.8210,37.6610
-1.9170,31.2500
-9.4170,34.7500
-9.5000,38.5000
-4.5000,36.8330
-5.9170,39.2830
-6.8350,39.1960
-5.2500,32.8330
-5.0500,39.7670
-1.8330,34.4170
-3.6670,32.9170
-2.7500,33.0830
-3.0000,34.2500
-5.7500,34.6670
-7.8500,35.5500
-8.0000,31.4170
26.5830,73.8330
44.0000,54.0000
50.2800,57.2070
49.8330,73.1660
45.0000,77.9170
52.0830,76.2500
51.1330,71.4330
48.5830,58.5830
44.0000,54.0000
45.6500,63.2830
51.8330,69.9170
52.0830,76.2500
44.3330,72.0830
48.8330,81.5000
51.5000,64.0000
45.0000,77.9170
48.2500,71.0000
45.2500,64.2500
54.3330,69.5000
49.8330,50.6670
47.5830,52.1670
43.2500,68.6670
-3.5000,142.0000
-4.6130,151.8880
-2.0000,147.0000
-6.5000,145.5830
-5.5000,143.5000
-6.0000,155.0000
-7.7250,145.0850
-6.2980,142.8440
-5.9020,144.6730
-5.0000,145.5000
-3.0000,151.5000
-5.7500,144.2500
-5.8780,149.8260
-7.0110,146.9670
-10.5530,150.3150
-4.0000,143.7500
-10.0000,148.0000
-6.2500,144.8330
-6.5000,143.5830
-9.0000,148.5000
-9.4170,147.1670
-11.7020,43.2550
18.1000,-15.9500
11.2000,-13.7070
7.5160,-12.3360
8.6190,-11.8420
8.0630,-12.4440
8.3230,-13.0950
8.4540,-13.2660
8.7240,-12.7590
9.5100,-11.3460
7.9520,-11.1900
8.7070,-10.9340
8.4840,-13.2300
8.1080,-10.7510
7.9890,-11.6730
9.1830,-12.8130
9.2840,-12.1640
7.3190,-11.5790
32.6080,70.9110
31.8330,70.9020
32.2220,70.3790
-14.3330,28.5000
-2.8830,29.2500
-3.5000,30.0000
-4.1670,29.7530
-3.2500,29.6670
-3.4500,30.3170
-3.0670,29.6670
-3.1250,30.1330
-3.1330,30.5830
-3.8500,29.6330
-3.1170,29.4000
-3.5000,29.9500
-2.8750,29.9250
-2.8330,30.3330
-3.4630,29.4630
-2.5830,30.1670
-3.5000,29.6670
-3.3820,29.3640
35.0000,105.0000
-2.0000,113.5000
0.6930,122.4700
-4.3930,122.2150
-4.7500,138.0000
-2.7500,103.8330
-3.8000,102.2670
-8.7400,117.5330
0.5000,116.5000
-0.9170,122.3540
-6.2500,39.4170
-5.0500,39.7670
-6.5830,37.1670
-7.9170,37.2500
-5.9170,39.2830
-6.8330,36.9830
-6.8210,37.6610
-6.3330,37.4170
-6.1670,39.2500
42.0050,21.4290
31.5000,34.4670
-28.0000,32.0000
-27.6220,32.3290
-15.5670,23.5000
-12.6330,25.5000
-13.0000,25.0000
-15.4500,24.1670
-14.2300,23.8290
-12.0910,25.7700
-14.6430,24.4070
-15.3740,23.5330
-15.6170,23.6170
-12.4050,25.7620
-14.4560,23.8730
-15.0000,24.0000
-14.6610,24.5070
-15.4500,23.6670
-12.3930,26.0430
-12.5420,26.1530
-11.4310,24.9910
-6.0000,147.0000
-6.2500,144.8330
-10.0000,148.0000
-4.6130,151.8880
-3.5000,142.0000
-7.5000,142.0000
11.2000,42.9400
11.5600,43.0600
11.5620,43.1070
11.4610,43.2530
11.3100,42.9290
12.0000,42.5000
11.5000,42.1670
11.5740,43.1100
11.0970,42.7660
11.1330,42.8860
11.8330,42.5000
12.2500,43.0840
11.5000,42.7500
45.1670,15.5000
45.3380,16.0880
45.2880,18.8050
44.1200,15.2420
43.7270,15.9060
46.1630,16.8270
43.9430,15.4520
45.4660,16.3780
45.8140,15.9780
45.3400,17.6850
43.5090,16.4390
45.8990,16.8490
13.7540,100.5010
41.2730,20.9480
41.4420,22.0460
41.9940,21.4920
41.0080,21.6150
41.4430,22.5970
42.1660,21.9730
41.1270,21.4680
41.9620,22.4920
44.9330,17.1830
44.0000,17.5830
24.0000,109.0000
26.2500,118.0000
19.2500,109.7500
27.0000,107.0000
23.5000,113.2500
31.0000,112.2500
42.6100,21.2230
43.0620,20.7990
42.9140,20.6900
42.9380,20.6710
42.6280,20.8940
42.7330,20.7830
42.6630,21.1650
42.5830,20.9170
42.7580,20.9990
42.8960,20.8760
42.8000,20.9830
42.6870,21.0700
21.5000,82.0000
23.5000,78.5000
48.5000,90.0000
46.5000,108.5000
48.0000,101.5000
49.0630,104.1630
50.0000,100.0000
49.2810,106.1190
49.0000,103.5000
47.0000,92.5000
46.2500,113.5000
45.5000,99.5000
47.5000,106.5000
48.0000,110.5000
45.5000,96.0000
46.0000,102.5000
49.6670,106.4170
43.0000,104.0000
49.5000,93.0000
45.5000,106.5000
48.0000,115.0000
44.5000,110.0000
45.5000,106.5000
43.0000,104.0000
44.5000,110.0000
12.1170,-61.6670
19.0000,-70.6670
13.0830,-61.2000
13.8830,-60.9670
-13.5000,34.0000
-15.5000,35.0000
-11.0000,34.0000
49.0000,44.0000
54.7500,21.5000
57.0100,35.0050
55.7520,37.6160
12.7500,108.2500
10.1670,106.5000
9.5500,105.9170
11.3330,106.1670
9.8000,106.3000
11.6670,108.0830
9.3000,105.5000
10.4000,106.3000
10.5000,105.1670
10.0000,105.1670
10.5830,105.6330
16.0680,108.2210
10.7000,106.1670
9.0830,105.0830
14.7500,107.9170
13.7500,108.2500
9.7760,105.4640
-26.2020,28.0440
9.0000,38.7500
13.4500,-16.5830
-3.0000,36.0000
15.7310,-8.6670
25.2210,-11.5790
15.5400,-11.7150
20.9280,-11.6210
20.4400,-12.2620
17.2420,-10.6710
17.9520,-15.6950
17.5470,-14.6940
17.8740,-12.3320
16.3950,-10.1740
19.9620,-13.0590
15.9390,-11.5270
22.6950,-12.7280
16.2450,-8.1640
16.5380,-16.2150
16.4240,-13.1410
16.1450,-13.7930
17.2500,-13.4000
16.6400,-12.4980
18.4410,-9.4940
17.3010,-7.0260
16.0220,-12.5840
16.9110,-15.3160
16.1100,-7.2190
16.3370,-13.9530
16.8180,-11.8360
17.4450,-11.3430
16.8960,-15.7560
15.5090,-12.8500
17.5060,-13.0930
15.8660,-5.9470
15.8170,-9.3650
38.8650,70.1810
30.6800,76.7220
19.5000,76.0000
14.5500,77.4170
22.0000,79.0000
9.4170,76.5000
30.9170,75.4170
15.8240,80.3520
30.8400,75.8200
17.6920,82.3850
22.5630,88.3630
23.5000,78.5000
11.9340,79.8300
24.0000,88.0000
11.0000,76.1670
42.8670,74.6000
42.4170,74.5000
42.3330,72.0000
16.1970,-3.3860
11.0000,-7.4330
14.6460,-9.4960
13.4010,-4.7640
13.2080,-10.4620
12.0980,-7.8950
16.4350,-0.0650
15.4380,-6.8840
13.2570,-9.0610
12.8420,-4.9250
12.2260,-4.7860
16.9800,-0.4750
14.5880,-4.9220
-3.4630,29.4630
19.7200,101.1350
21.3850,102.7260
21.8640,102.2010
19.7940,103.2440
18.5000,101.5000
18.3950,101.5040
18.4270,103.7320
21.7830,101.8000
19.8830,105.7580
19.2800,103.5090
20.6600,104.3800
18.0340,101.3190
22.1960,101.8740
20.1740,101.9520
20.3610,104.3890
20.8170,104.1500
19.2830,103.0670
20.3470,103.4030
21.7500,102.3330
17.9590,105.2960
18.3770,103.6580
20.5000,104.0000
19.2580,103.0910
21.3600,101.9840
20.7100,103.8500
20.1670,101.5000
17.6820,101.1160
18.4000,101.1830
20.9210,102.1330
21.0830,102.5170
19.7050,100.8350
20.8910,101.7280
18.7140,103.7120
19.9320,104.5460
18.2870,104.1850
20.3620,104.0140
19.5140,103.2740
20.0550,102.2120
21.5700,102.4100
20.6920,101.9840
18.3990,103.1410
20.0720,101.4320
21.3320,101.9980
18.3180,103.9960
18.3820,103.1000
18.5000,104.3330
19.6650,100.5610
18.9480,101.7990
19.6980,101.4980
20.6030,104.2820
19.5600,103.9240
19.6260,103.0190
20.0630,103.8400
20.0000,103.3000
21.6680,101.8940
18.6790,104.3900
18.4120,105.0210
20.4500,103.3170
18.8770,101.4700
18.3520,104.9210
20.3540,101.7310
19.9360,101.0650
19.7030,101.3400
19.4300,103.1520
19.0720,103.9980
19.4670,103.5000
45.5000,99.5000
50.0000,100.0000
44.5000,110.0000
48.0000,115.0000
48.0000,110.5000
49.2810,106.1190
46.2500,113.5000
47.0000,92.5000
47.5000,106.5000
49.5000,93.0000
48.0000,96.0000
48.0000,101.5000
49.0000,103.5000
48.5000,90.0000
46.5000,108.5000
45.5000,96.0000
49.0630,104.1630
49.6670,106.4170
43.0000,104.0000
47.9170,106.9170
45.5000,106.5000
-30.0000,28.7500
-29.1670,27.9170
-30.0670,27.8000
-29.2170,29.0330
-29.5830,27.8330
-29.5670,28.6000
-29.8040,27.5030
-30.3670,28.0000
-29.0370,28.2530
-28.8000,28.5670
33.0000,66.0000
-2.8830,29.2500
-4.1670,29.7530
-6.0000,35.0000
-2.0000,30.0000
-3.4630,29.4630
-3.9650,29.4480
-3.5000,30.0000
-3.1170,29.4000
-3.4500,30.3170
-3.2170,29.3330
12.8690,105.1590
12.4950,106.2420
12.8330,105.0000
12.2770,105.8050
12.1670,104.5500
11.7700,106.3340
12.5870,106.0240
12.5960,106.0910
12.1310,104.5040
11.5000,104.3330
13.0710,104.8450
12.4850,106.1120
12.6400,105.3200
11.9700,104.5680
47.5220,28.8380
46.8870,28.4120
47.0960,28.8680
47.6950,27.3430
48.4170,27.5000
45.6850,28.4060
47.3670,29.2500
47.1590,29.0310
47.3330,27.9170
46.5080,29.7390
46.0620,28.8310
47.5830,28.5000
46.6820,29.0480
47.2500,28.5830
47.8580,27.2590
47.3300,27.6250
47.6670,28.8330
47.0830,28.1670
46.5830,28.8330
46.8120,28.1970
6.9240,158.1620
-8.0000,159.0000
7.1130,171.2360
-14.2340,-169.4780
7.5030,134.6210
-20.0000,-175.0000
1.4210,172.9840
-18.0000,178.0000
-8.5170,179.1450
-0.5170,166.9330
-16.0000,167.0000
42.4760,20.2770
42.9110,21.1930
42.5780,21.5800
42.8830,20.8670
42.1500,21.2970
42.3310,20.7270
42.6280,20.8940
42.4020,21.4340
42.7470,20.7890
42.2140,20.7400
42.2320,21.2590
42.4820,20.7460
42.3210,21.3580
42.4600,21.4700
42.3990,20.6550
42.3710,21.3740
42.6010,21.1960
42.6220,20.5780
42.9140,20.6900
42.6160,21.4340
42.2390,21.0270
42.5400,20.2880
42.3710,21.1550
42.4330,21.0400
42.4920,21.5990
42.6640,21.0960
42.3800,20.4310
42.6870,21.0700
42.8230,20.9680
42.6590,20.2880
42.3590,20.8250
42.6650,21.1590
42.0270,20.6530
42.9080,20.8400
42.7810,20.4870
18.7500,102.4170
38.5360,68.7790
9.1830,-12.8130
7.9520,-11.1900
8.7070,-10.9340
8.6190,-11.8420
8.0630,-12.4440
8.3230,-13.0950
7.3190,-11.5790
9.2840,-12.1640
8.7240,-12.7590
8.4540,-13.2660
7.5160,-12.3360
8.1080,-10.7510
9.5100,-11.3460
1.3300,172.9980
1.3450,173.0350
1.3950,173.1270
1.3630,173.1620
1.3920,173.1370
1.3560,173.0540
1.3280,172.9770
1.3330,173.0120
1.3530,173.0430
1.3290,172.9750
1.3580,173.0700
1.3950,173.1380
1.3620,173.0810
12.0500,-61.7500
12.1170,-61.6670
12.0500,-61.7500
13.1590,-61.2250
13.1500,-61.2330
14.0100,-60.9770
12.6000,-61.4330
12.6340,-61.3610
13.8830,-60.9670
13.7750,-61.0000
12.5000,-61.4500
13.0830,-61.2000
15.4170,-88.0000
15.0830,-88.3330
15.6670,-87.0000
15.2500,-87.1670
45.1670,17.7500
45.6670,17.0000
46.4170,16.5000
44.6670,15.4170
42.6540,18.0950
45.3330,15.5830
46.2500,16.3330
45.1670,18.9170
45.7500,16.0830
44.0830,15.3330
45.2500,13.9170
46.1670,16.8330
46.0830,16.0000
43.1670,16.5000
45.7500,17.5830
45.4170,16.5000
45.4170,17.6670
45.4540,14.5940
43.8330,15.9170
45.5000,18.4170
4.6500,14.2330
9.0260,13.6920
3.7960,10.1270
5.8460,10.6930
5.3780,13.4530
4.4330,12.9500
6.4170,12.7500
4.2000,11.0170
5.7050,10.4850
3.8000,10.1330
4.7830,12.0500
4.9230,11.5170
-2.0000,30.0000
1.2500,32.5000
-6.0000,35.0000
-3.5000,30.0000
1.0000,38.0000
-29.3110,27.5000
-29.3830,27.5380
-29.5000,27.6330
-29.3360,27.4980
-29.4750,27.4780
-29.3060,27.4750
-29.3630,27.8970
-29.7000,27.7260
-30.0830,27.9500
-29.3140,27.5220
-29.5830,27.8330
-29.6170,27.5660
-29.3680,27.5150
-29.3660,27.5380
-13.6670,32.0000
-13.7000,29.4970
-13.0000,25.0000
-13.0000,28.0000
-10.5440,32.0770
-11.0000,29.0000
-9.7500,30.7500
-16.5000,27.0000
-15.0000,24.0000
-14.0000,29.0000
-26.2980,31.0230
-26.4000,31.1670
-27.1480,31.1670
-26.0740,31.8770
-27.2160,31.7230
-26.2410,31.6050
-26.9670,31.3170
-26.6680,31.0650
-26.4990,31.3800
-26.3170,31.1330
-25.8640,31.5180
-26.2280,31.0390
-25.9670,31.2500
-26.4500,31.9500
-27.1170,31.2000
-26.5030,31.3080
-27.3100,31.8920
-26.5000,31.3910
-26.6760,31.6650
-26.0660,32.0080
17.9000,-76.4330
17.9830,-77.3000
18.3830,-77.8830
18.3830,-77.6330
17.9670,-76.8000
18.0500,-77.7830
18.0670,-77.0170
18.4170,-78.1330
18.2330,-78.1500
18.3170,-76.9000
18.0670,-76.7500
18.0500,-77.5330
18.3500,-77.2670
18.1330,-76.5330
43.5000,114.7500
27.6670,111.7500
24.0000,109.0000
31.0000,112.2500
43.5830,126.1670
31.6670,88.0000
39.9170,116.3970
36.0000,109.0000
31.1670,121.4170
36.0000,96.0000
26.2500,118.0000
29.1670,120.0000
25.0000,101.5000
23.5000,113.2500
37.2500,106.0000
27.0000,107.0000
37.7500,102.7500
41.2500,122.6670
47.7500,128.0000
30.0830,107.8330
36.3330,118.2500
41.5000,85.5000
30.5000,102.6670
31.9170,117.1670
34.0000,113.6670
33.0000,119.8330
39.0000,115.6670
19.2500,109.7500
39.3330,117.3330
27.6670,115.6670
37.6670,112.2500
1.4870,33.4520
-1.2080,29.9860
2.5100,31.8840
1.2260,33.7800
2.2970,32.7440
-0.4910,30.1830
2.9670,31.1670
1.3930,31.1100
0.7000,33.5330
0.1210,30.0080
3.0000,32.0000
0.4290,31.0110
0.5000,31.5000
2.3810,32.5010
0.2160,30.4410
2.4670,31.2630
0.7500,34.0830
0.0730,32.1990
2.0160,32.0700
1.9020,32.6000
0.6550,30.2880
-0.7580,31.5100
